Angry,62.297672508690084,59.07622195096772,50.80354318352215,63.150613615387776,121.63058825805291
Angry,46.010868281309364,35.0,35.35533905932738,29.427877939124322,74.14849964766651
Angry,81.30190649671138,90.9065454189081,87.23531395025755,103.24727599312246,107.78682665335315
Angry,45.044422518220834,36.124783736376884,51.264022471905186,33.1058907144937,39.35733730830886
Angry,92.57429448826494,118.84864324004712,133.80956617521784,87.31551981177229,81.60882305241266
Angry,64.1248781675256,111.01801655587259,117.38824472663352,92.41753080449618,130.0
Angry,63.245553203367585,40.36087214122113,54.817880294662984,66.57326790837296,79.61155694998057
Angry,72.83543093852057,82.87339742040264,95.524865872714,74.02702209328699,75.8023746329889
Angry,56.32051136131489,38.41874542459709,31.064449134018133,69.46221994724903,123.0690862889621
Angry,53.0,52.46903848937962,48.373546489791295,71.06335201775948,103.74005976477939
Angry,56.0,47.4236228055175,37.33630940518894,63.50590523722971,136.95254652615992
Angry,42.720018726587654,31.400636936215164,30.23243291566195,34.713109915419565,75.45197147855052
Angry,92.34717104492157,60.74537019394976,79.05694150420949,88.56635930193812,91.96738552334735
Angry,57.77542730261716,46.52956049652737,52.03844732503075,64.28841264178172,91.3892772703669
Angry,68.73136110975832,44.10215414239989,33.24154027718932,68.11754546370561,129.20139318134306
Angry,70.61161377563892,97.082439194738,93.68030742904295,75.13321502504735,109.87720418721983
Angry,66.007575322837,38.2099463490856,42.720018726587654,69.58448102845921,113.17243480636087
Angry,148.22280526288793,150.7348665704123,165.14841809717706,159.5900999435742,140.42791745233566
Angry,43.01162633521314,15.0,27.294688127912362,33.61547262794322,78.89233169326408
Angry,53.75872022286245,63.655321851358195,62.26556030423239,68.70953354520753,85.15867542417507
Angry,50.96076922496363,40.496913462633174,36.61966684720111,50.99019513592785,97.0
Angry,48.041648597857254,27.80287754891569,31.78049716414141,52.23983154643591,60.74537019394976
Angry,37.0,26.019223662515376,19.1049731745428,42.485291572496,66.73080248281148
Angry,64.03124237432849,43.657759905886145,53.71219600798314,57.87054518492115,60.8276253029822
Angry,53.14132102234569,78.7210264160726,85.70297544426332,62.609903369994115,70.66116330771806
Angry,50.99019513592785,46.22769732530488,38.01315561749642,62.51399843235114,123.40583454602137
Angry,106.56922632730333,70.83078426785913,95.01578816175763,99.29753269845128,135.28118864054971
Angry,32.38826948140329,58.25804665451803,48.84669896727925,59.43904440685432,125.03199590504823
Angry,86.14522621712709,88.68483523128404,89.88882021697692,98.73196037757987,110.80162453682708
